ver_format,FAKE_GPS,app,ver_app,device_id,date,time,device,tick,s_t4,s_h4,s_b2,s_d2,s_d0,s_d1,d_t5,d_h5,gps_lat,gps_lon,gps_fix,gps_num
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:44:12,LinkIt_Smart_7688_Duo,565688313,0.00,0.00,0.00,9,13,17,28.60,48.87,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:46:10,LinkIt_Smart_7688_Duo,565806055,0.00,0.00,0.00,6,11,15,28.48,48.27,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:53:02,LinkIt_Smart_7688_Duo,566218176,0.00,0.00,0.00,8,12,14,28.34,49.41,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:55:00,LinkIt_Smart_7688_Duo,566335922,0.00,0.00,0.00,8,14,15,28.40,49.58,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:56:57,LinkIt_Smart_7688_Duo,566453661,0.00,0.00,0.00,8,10,13,28.40,48.81,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,06:58:55,LinkIt_Smart_7688_Duo,566571399,0.00,0.00,0.00,9,12,15,28.37,49.61,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:04:48,LinkIt_Smart_7688_Duo,566924650,0.00,0.00,0.00,9,13,18,28.26,49.08,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:05:47,LinkIt_Smart_7688_Duo,566983526,0.00,0.00,0.00,8,10,12,28.23,49.18,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:06:46,LinkIt_Smart_7688_Duo,567042398,0.00,0.00,0.00,9,14,15,28.19,49.38,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:07:45,LinkIt_Smart_7688_Duo,567101267,0.00,0.00,0.00,8,10,10,28.19,49.49,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:08:44,LinkIt_Smart_7688_Duo,567160152,0.00,0.00,0.00,8,12,12,28.18,49.62,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:11:40,LinkIt_Smart_7688_Duo,567336781,0.00,0.00,0.00,9,14,14,28.21,49.62,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:15:36,LinkIt_Smart_7688_Duo,567572324,0.00,0.00,0.00,9,11,13,28.23,49.42,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:21:29,LinkIt_Smart_7688_Duo,567925577,0.00,0.00,0.00,9,13,15,28.19,49.92,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:24:26,LinkIt_Smart_7688_Duo,568102217,0.00,0.00,0.00,9,13,14,28.13,49.76,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:28:21,LinkIt_Smart_7688_Duo,568337737,0.00,0.00,0.00,9,16,18,28.14,50.47,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:33:16,LinkIt_Smart_7688_Duo,568632115,0.00,0.00,0.00,10,14,19,27.93,50.27,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:41:07,LinkIt_Smart_7688_Duo,569103147,0.00,0.00,0.00,12,15,19,27.42,52.26,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:45:02,LinkIt_Smart_7688_Duo,569338644,0.00,0.00,0.00,11,17,21,27.30,52.17,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:46:01,LinkIt_Smart_7688_Duo,569397526,0.00,0.00,0.00,10,15,19,27.26,52.14,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:47:00,LinkIt_Smart_7688_Duo,569456408,0.00,0.00,0.00,13,19,23,27.22,52.38,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:49:57,LinkIt_Smart_7688_Duo,569633044,0.00,0.00,0.00,9,14,19,27.12,53.06,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:53:52,LinkIt_Smart_7688_Duo,569868556,0.00,0.00,0.00,12,19,21,26.93,53.44,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,07:57:48,LinkIt_Smart_7688_Duo,570104080,0.00,0.00,0.00,11,18,19,26.82,54.24,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:02:42,LinkIt_Smart_7688_Duo,570398494,0.00,0.00,0.00,9,16,18,26.70,54.36,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:04:40,LinkIt_Smart_7688_Duo,570516277,0.00,0.00,0.00,11,16,20,26.68,54.89,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:10:33,LinkIt_Smart_7688_Duo,570869555,0.00,0.00,0.00,9,14,17,26.61,55.10,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:11:32,LinkIt_Smart_7688_Duo,570928445,0.00,0.00,0.00,9,13,17,26.60,54.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:12:31,LinkIt_Smart_7688_Duo,570987335,0.00,0.00,0.00,9,15,18,26.56,54.77,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:14:29,LinkIt_Smart_7688_Duo,571105130,0.00,0.00,0.00,10,15,19,26.56,54.75,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:18:24,LinkIt_Smart_7688_Duo,571340673,0.00,0.00,0.00,9,14,18,26.48,55.59,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:25:16,LinkIt_Smart_7688_Duo,571752851,0.00,0.00,0.00,9,16,19,26.36,55.24,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:27:14,LinkIt_Smart_7688_Duo,571870627,0.00,0.00,0.00,9,13,15,26.32,55.39,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:28:13,LinkIt_Smart_7688_Duo,571929509,0.00,0.00,0.00,9,14,18,26.31,55.48,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:33:08,LinkIt_Smart_7688_Duo,572223965,0.00,0.00,0.00,9,14,19,26.18,55.89,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:34:06,LinkIt_Smart_7688_Duo,572282865,0.00,0.00,0.00,9,15,15,26.16,56.00,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:35:05,LinkIt_Smart_7688_Duo,572341741,0.00,0.00,0.00,10,14,16,26.16,56.16,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:38:02,LinkIt_Smart_7688_Duo,572518385,0.00,0.00,0.00,10,16,19,26.12,56.07,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:41:58,LinkIt_Smart_7688_Duo,572753897,0.00,0.00,0.00,10,15,18,26.08,56.39,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:45:53,LinkIt_Smart_7688_Duo,572989411,0.00,0.00,0.00,11,15,18,26.11,56.77,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:46:52,LinkIt_Smart_7688_Duo,573048295,0.00,0.00,0.00,9,14,22,26.10,56.83,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:52:45,LinkIt_Smart_7688_Duo,573401626,0.00,0.00,0.00,9,15,18,26.12,56.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:54:43,LinkIt_Smart_7688_Duo,573519386,0.00,0.00,0.00,9,13,15,26.12,57.13,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:56:41,LinkIt_Smart_7688_Duo,573637150,0.00,0.00,0.00,11,18,20,26.11,56.86,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,08:59:37,LinkIt_Smart_7688_Duo,573813815,0.00,0.00,0.00,11,15,23,26.07,57.13,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:00:36,LinkIt_Smart_7688_Duo,573872695,0.00,0.00,0.00,11,16,18,26.06,57.18,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:03:33,LinkIt_Smart_7688_Duo,574049363,0.00,0.00,0.00,10,15,18,26.03,57.03,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:04:32,LinkIt_Smart_7688_Duo,574108243,0.00,0.00,0.00,11,16,21,26.02,57.10,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:05:31,LinkIt_Smart_7688_Duo,574167136,0.00,0.00,0.00,12,16,23,26.01,57.06,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:06:30,LinkIt_Smart_7688_Duo,574226026,0.00,0.00,0.00,11,15,18,25.98,57.12,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:09:26,LinkIt_Smart_7688_Duo,574402711,0.00,0.00,0.00,10,16,19,25.93,57.39,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:10:25,LinkIt_Smart_7688_Duo,574461589,0.00,0.00,0.00,10,14,17,25.95,57.45,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:18:16,LinkIt_Smart_7688_Duo,574932643,0.00,0.00,0.00,9,14,19,25.83,57.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:20:14,LinkIt_Smart_7688_Duo,575050389,0.00,0.00,0.00,9,15,18,25.77,57.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:22:12,LinkIt_Smart_7688_Duo,575168143,0.00,0.00,0.00,10,16,16,25.73,58.09,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:25:08,LinkIt_Smart_7688_Duo,575344760,0.00,0.00,0.00,9,14,19,25.66,58.15,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:26:07,LinkIt_Smart_7688_Duo,575403630,0.00,0.00,0.00,9,14,15,25.65,58.21,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:28:05,LinkIt_Smart_7688_Duo,575521380,0.00,0.00,0.00,10,17,19,25.64,58.35,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:30:03,LinkIt_Smart_7688_Duo,575639119,0.00,0.00,0.00,11,17,19,25.62,58.29,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:31:02,LinkIt_Smart_7688_Duo,575697987,0.00,0.00,0.00,9,14,18,25.60,58.26,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:32:00,LinkIt_Smart_7688_Duo,575756855,0.00,0.00,0.00,9,14,19,25.57,58.45,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:34:57,LinkIt_Smart_7688_Duo,575933464,0.00,0.00,0.00,10,15,20,25.49,58.65,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:36:55,LinkIt_Smart_7688_Duo,576051210,0.00,0.00,0.00,9,14,14,25.48,58.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:37:54,LinkIt_Smart_7688_Duo,576110075,0.00,0.00,0.00,10,15,19,25.48,58.85,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:38:53,LinkIt_Smart_7688_Duo,576168943,0.00,0.00,0.00,9,14,22,25.47,58.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:39:51,LinkIt_Smart_7688_Duo,576227807,0.00,0.00,0.00,9,14,20,25.47,58.91,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:42:48,LinkIt_Smart_7688_Duo,576404416,0.00,0.00,0.00,10,14,15,25.47,58.99,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:48:41,LinkIt_Smart_7688_Duo,576757673,0.00,0.00,0.00,11,16,22,25.47,59.15,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:50:39,LinkIt_Smart_7688_Duo,576875425,0.00,0.00,0.00,13,18,24,25.49,59.20,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:51:38,LinkIt_Smart_7688_Duo,576934297,0.00,0.00,0.00,10,16,19,25.51,59.06,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:56:32,LinkIt_Smart_7688_Duo,577228691,0.00,0.00,0.00,11,16,18,25.53,59.03,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:57:31,LinkIt_Smart_7688_Duo,577287567,0.00,0.00,0.00,12,20,24,25.54,59.03,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:58:30,LinkIt_Smart_7688_Duo,577346445,0.00,0.00,0.00,14,19,26,25.53,59.06,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,09:59:29,LinkIt_Smart_7688_Duo,577405339,0.00,0.00,0.00,14,19,24,25.54,59.15,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:00:28,LinkIt_Smart_7688_Duo,577464229,0.00,0.00,0.00,14,20,24,25.54,59.03,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:01:27,LinkIt_Smart_7688_Duo,577523116,0.00,0.00,0.00,14,19,23,25.53,59.06,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:02:26,LinkIt_Smart_7688_Duo,577582006,0.00,0.00,0.00,14,19,24,25.53,59.20,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:04:23,LinkIt_Smart_7688_Duo,577699788,0.00,0.00,0.00,13,22,33,25.56,59.18,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:12:15,LinkIt_Smart_7688_Duo,578170892,0.00,0.00,0.00,13,19,25,25.57,59.26,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:13:13,LinkIt_Smart_7688_Duo,578229770,0.00,0.00,0.00,12,18,23,25.57,59.29,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:17:09,LinkIt_Smart_7688_Duo,578465267,0.00,0.00,0.00,12,18,21,25.60,59.35,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:20:06,LinkIt_Smart_7688_Duo,578641928,0.00,0.00,0.00,14,18,21,25.62,59.61,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:26:58,LinkIt_Smart_7688_Duo,579054073,0.00,0.00,0.00,10,15,19,25.71,59.41,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:33:50,LinkIt_Smart_7688_Duo,579466227,0.00,0.00,0.00,11,14,16,25.66,59.64,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:36:46,LinkIt_Smart_7688_Duo,579642853,0.00,0.00,0.00,11,14,18,25.69,59.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:39:43,LinkIt_Smart_7688_Duo,579819485,0.00,0.00,0.00,10,14,16,25.72,59.51,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:41:41,LinkIt_Smart_7688_Duo,579937249,0.00,0.00,0.00,12,16,18,25.71,59.62,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:48:33,LinkIt_Smart_7688_Duo,580349407,0.00,0.00,0.00,9,14,19,25.65,59.64,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:52:29,LinkIt_Smart_7688_Duo,580584912,0.00,0.00,0.00,11,15,19,25.62,59.64,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:58:22,LinkIt_Smart_7688_Duo,580938164,0.00,0.00,0.00,10,14,18,25.61,59.77,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,10:59:21,LinkIt_Smart_7688_Duo,580997042,0.00,0.00,0.00,11,17,18,25.63,59.82,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:01:18,LinkIt_Smart_7688_Duo,581114789,0.00,0.00,0.00,11,16,17,25.66,59.82,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:03:16,LinkIt_Smart_7688_Duo,581232531,0.00,0.00,0.00,12,15,19,25.67,59.73,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:05:14,LinkIt_Smart_7688_Duo,581350266,0.00,0.00,0.00,11,17,24,25.67,59.77,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:13:05,LinkIt_Smart_7688_Duo,581821239,0.00,0.00,0.00,11,16,22,25.69,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:15:03,LinkIt_Smart_7688_Duo,581938993,0.00,0.00,0.00,12,15,19,25.71,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:16:01,LinkIt_Smart_7688_Duo,581997879,0.00,0.00,0.00,12,17,19,25.71,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:17:00,LinkIt_Smart_7688_Duo,582056761,0.00,0.00,0.00,11,14,19,25.71,59.73,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:18:58,LinkIt_Smart_7688_Duo,582174521,0.00,0.00,0.00,12,17,19,25.69,59.73,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:23:53,LinkIt_Smart_7688_Duo,582468925,0.00,0.00,0.00,12,17,20,25.74,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:26:49,LinkIt_Smart_7688_Duo,582645559,0.00,0.00,0.00,11,16,18,25.74,59.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:28:47,LinkIt_Smart_7688_Duo,582763302,0.00,0.00,0.00,12,15,19,25.75,59.83,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:34:40,LinkIt_Smart_7688_Duo,583116597,0.00,0.00,0.00,10,14,15,25.73,59.68,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:37:37,LinkIt_Smart_7688_Duo,583293227,0.00,0.00,0.00,9,14,16,25.72,59.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:38:36,LinkIt_Smart_7688_Duo,583352109,0.00,0.00,0.00,10,15,20,25.71,59.86,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:39:35,LinkIt_Smart_7688_Duo,583411009,0.00,0.00,0.00,9,14,17,25.71,59.91,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:45:28,LinkIt_Smart_7688_Duo,583764271,0.00,0.00,0.00,10,14,19,25.65,59.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:52:20,LinkIt_Smart_7688_Duo,584176418,0.00,0.00,0.00,13,17,18,25.54,60.12,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,11:59:12,LinkIt_Smart_7688_Duo,584588556,0.00,0.00,0.00,13,19,21,25.57,60.09,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:01:10,LinkIt_Smart_7688_Duo,584706324,0.00,0.00,0.00,12,16,16,25.54,59.99,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:02:09,LinkIt_Smart_7688_Duo,584765208,0.00,0.00,0.00,12,17,22,25.53,60.09,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:06:04,LinkIt_Smart_7688_Duo,585000724,0.00,0.00,0.00,12,16,21,25.57,60.26,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:07:03,LinkIt_Smart_7688_Duo,585059596,0.00,0.00,0.00,11,16,21,25.59,60.32,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:12:56,LinkIt_Smart_7688_Duo,585412859,0.00,0.00,0.00,12,18,23,25.65,60.15,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:14:54,LinkIt_Smart_7688_Duo,585530632,0.00,0.00,0.00,11,16,18,25.67,60.18,25.743596,123.471476,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:15:53,LinkIt_Smart_7688_Duo,585589510,0.00,0.00,0.00,13,17,18,25.68,60.06,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:16:52,LinkIt_Smart_7688_Duo,585648388,0.00,0.00,0.00,12,17,19,25.68,59.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:17:51,LinkIt_Smart_7688_Duo,585707266,0.00,0.00,0.00,12,16,21,25.68,59.94,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:22:45,LinkIt_Smart_7688_Duo,586001686,0.00,0.00,0.00,12,17,25,25.68,59.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:23:44,LinkIt_Smart_7688_Duo,586060589,0.00,0.00,0.00,12,18,22,25.68,59.80,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:24:43,LinkIt_Smart_7688_Duo,586119464,0.00,0.00,0.00,11,15,19,25.67,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:25:42,LinkIt_Smart_7688_Duo,586178353,0.00,0.00,0.00,14,19,24,25.67,59.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:31:35,LinkIt_Smart_7688_Duo,586531627,0.00,0.00,0.00,11,17,22,25.59,59.96,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:32:34,LinkIt_Smart_7688_Duo,586590498,0.00,0.00,0.00,12,17,19,25.57,60.02,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:34:32,LinkIt_Smart_7688_Duo,586708256,0.00,0.00,0.00,11,15,18,25.56,60.02,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:36:30,LinkIt_Smart_7688_Duo,586826045,0.00,0.00,0.00,12,19,24,25.53,60.09,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:38:27,LinkIt_Smart_7688_Duo,586943789,0.00,0.00,0.00,12,15,19,25.53,60.20,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:39:26,LinkIt_Smart_7688_Duo,587002669,0.00,0.00,0.00,10,16,19,25.51,60.09,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:41:24,LinkIt_Smart_7688_Duo,587120418,0.00,0.00,0.00,12,16,19,25.47,60.32,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:43:22,LinkIt_Smart_7688_Duo,587238178,0.00,0.00,0.00,12,18,25,25.43,60.44,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:47:17,LinkIt_Smart_7688_Duo,587473696,0.00,0.00,0.00,12,16,20,25.44,60.79,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:50:14,LinkIt_Smart_7688_Duo,587650318,0.00,0.00,0.00,12,16,19,25.44,60.64,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:55:08,LinkIt_Smart_7688_Duo,587944722,0.00,0.00,0.00,12,15,16,25.45,60.88,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,12:56:07,LinkIt_Smart_7688_Duo,588003594,0.00,0.00,0.00,11,14,15,25.44,60.88,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:00:03,LinkIt_Smart_7688_Duo,588239097,0.00,0.00,0.00,9,14,16,25.48,61.02,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:02:00,LinkIt_Smart_7688_Duo,588356843,0.00,0.00,0.00,11,17,19,25.50,61.02,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:04:57,LinkIt_Smart_7688_Duo,588533473,0.00,0.00,0.00,11,15,19,25.54,61.05,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:09:51,LinkIt_Smart_7688_Duo,588827885,0.00,0.00,0.00,12,20,25,25.61,60.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:12:48,LinkIt_Smart_7688_Duo,589004503,0.00,0.00,0.00,11,16,19,25.61,60.70,23.6957,120.1875,1,15
3,1,MAPS,5.1.8,9E65F90B25B8,2017-12-29,13:20:39,LinkIt_Smart_7688_Duo,589475514,0.00,0.00,0.00,14,20,24,25.57,60.64,23.6957,120.1875,1,15
